h5_path,group_name,video_id,word_id,word,label_index,actor_id,camera_id,num_frames,feature_dim,split,pose_detection_rate,right_hand_detection_rate,left_hand_detection_rate,face_detection_rate
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD0156_REAL06_L,NIA_SL_WORD0156_REAL06_L,156,기차역,158,06,L,117,208,train,1.0,0.9829059829059829,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD0156_REAL06_R,NIA_SL_WORD0156_REAL06_R,156,기차역,158,06,R,117,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD0156_REAL06_U,NIA_SL_WORD0156_REAL06_U,156,기차역,158,06,U,117,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD0156_REAL07_D,NIA_SL_WORD0156_REAL07_D,156,기차역,158,07,D,134,208,val,1.0,1.0,0.9925373134328358,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD0156_REAL07_F,NIA_SL_WORD0156_REAL07_F,156,기차역,158,07,F,134,208,val,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD0156_REAL07_L,NIA_SL_WORD0156_REAL07_L,156,기차역,158,07,L,134,208,val,1.0,0.9850746268656716,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD0156_REAL07_R,NIA_SL_WORD0156_REAL07_R,156,기차역,158,07,R,134,208,val,1.0,1.0,0.9925373134328358,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD0156_REAL07_U,NIA_SL_WORD0156_REAL07_U,156,기차역,158,07,U,134,208,val,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD0156_REAL08_D,NIA_SL_WORD0156_REAL08_D,156,기차역,158,08,D,155,208,val,1.0,0.9419354838709677,0.9548387096774194,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD0156_REAL08_F,NIA_SL_WORD0156_REAL08_F,156,기차역,158,08,F,155,208,val,1.0,0.9870967741935484,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD0156_REAL08_L,NIA_SL_WORD0156_REAL08_L,156,기차역,158,08,L,155,208,val,1.0,1.0,0.6193548387096774,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD0156_REAL08_R,NIA_SL_WORD0156_REAL08_R,156,기차역,158,08,R,155,208,val,1.0,0.5161290322580645,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD0156_REAL08_U,NIA_SL_WORD0156_REAL08_U,156,기차역,158,08,U,155,208,val,1.0,0.9161290322580645,0.9741935483870968,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD0156_REAL09_D,NIA_SL_WORD0156_REAL09_D,156,기차역,158,09,D,125,208,test,1.0,0.952,0.872,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD0156_REAL09_F,NIA_SL_WORD0156_REAL09_F,156,기차역,158,09,F,125,208,test,1.0,0.968,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD0156_REAL09_L,NIA_SL_WORD0156_REAL09_L,156,기차역,158,09,L,125,208,test,1.0,1.0,0.96,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD0156_REAL09_R,NIA_SL_WORD0156_REAL09_R,156,기차역,158,09,R,125,208,test,1.0,0.976,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD0156_REAL09_U,NIA_SL_WORD0156_REAL09_U,156,기차역,158,09,U,125,208,test,1.0,1.0,0.992,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD0157_REAL01_D,NIA_SL_WORD0157_REAL01_D,157,예술가,85,01,D,143,208,train,1.0,0.972027972027972,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD0157_REAL01_F,NIA_SL_WORD0157_REAL01_F,157,예술가,85,01,F,143,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD0157_REAL01_L,NIA_SL_WORD0157_REAL01_L,157,예술가,85,01,L,143,208,train,1.0,1.0,1.0,0.8811188811188811
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD0157_REAL01_R,NIA_SL_WORD0157_REAL01_R,157,예술가,85,01,R,143,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD0157_REAL01_U,NIA_SL_WORD0157_REAL01_U,157,예술가,85,01,U,143,208,train,1.0,1.0,1.0,0.986013986013986
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD0157_REAL02_D,NIA_SL_WORD0157_REAL02_D,157,예술가,85,02,D,136,208,train,1.0,0.9926470588235294,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD0157_REAL02_F,NIA_SL_WORD0157_REAL02_F,157,예술가,85,02,F,136,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD0157_REAL02_L,NIA_SL_WORD0157_REAL02_L,157,예술가,85,02,L,136,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD0157_REAL02_R,NIA_SL_WORD0157_REAL02_R,157,예술가,85,02,R,136,208,train,1.0,1.0,1.0,0.875
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD0157_REAL02_U,NIA_SL_WORD0157_REAL02_U,157,예술가,85,02,U,136,208,train,1.0,1.0,0.9485294117647058,0.9779411764705882
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD0157_REAL03_D,NIA_SL_WORD0157_REAL03_D,157,예술가,85,03,D,149,208,train,1.0,0.9664429530201343,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD0157_REAL03_F,NIA_SL_WORD0157_REAL03_F,157,예술가,85,03,F,149,208,train,1.0,1.0,0.9865771812080537,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD0157_REAL03_L,NIA_SL_WORD0157_REAL03_L,157,예술가,85,03,L,149,208,train,1.0,0.9865771812080537,1.0,0.8859060402684564
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD0157_REAL03_R,NIA_SL_WORD0157_REAL03_R,157,예술가,85,03,R,149,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD0157_REAL03_U,NIA_SL_WORD0157_REAL03_U,157,예술가,85,03,U,149,208,train,1.0,1.0,0.9865771812080537,0.9932885906040269
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD0157_REAL04_D,NIA_SL_WORD0157_REAL04_D,157,예술가,85,04,D,176,208,train,1.0,0.9545454545454546,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD0157_REAL04_F,NIA_SL_WORD0157_REAL04_F,157,예술가,85,04,F,176,208,train,1.0,0.9715909090909091,1.0,0.9943181818181818
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD0157_REAL04_L,NIA_SL_WORD0157_REAL04_L,157,예술가,85,04,L,176,208,train,1.0,0.9318181818181818,1.0,0.9147727272727273
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD0157_REAL04_R,NIA_SL_WORD0157_REAL04_R,157,예술가,85,04,R,176,208,train,1.0,0.9943181818181818,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD0157_REAL04_U,NIA_SL_WORD0157_REAL04_U,157,예술가,85,04,U,176,208,train,1.0,1.0,0.9943181818181818,0.9375
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD0157_REAL05_D,NIA_SL_WORD0157_REAL05_D,157,예술가,85,05,D,128,208,train,1.0,0.9453125,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD0157_REAL05_F,NIA_SL_WORD0157_REAL05_F,157,예술가,85,05,F,128,208,train,1.0,0.9765625,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD0157_REAL05_L,NIA_SL_WORD0157_REAL05_L,157,예술가,85,05,L,128,208,train,1.0,0.9765625,1.0,0.875
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD0157_REAL05_R,NIA_SL_WORD0157_REAL05_R,157,예술가,85,05,R,128,208,train,1.0,0.9921875,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD0157_REAL05_U,NIA_SL_WORD0157_REAL05_U,157,예술가,85,05,U,128,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD0157_REAL06_D,NIA_SL_WORD0157_REAL06_D,157,예술가,85,06,D,120,208,train,1.0,0.975,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD0157_REAL06_F,NIA_SL_WORD0157_REAL06_F,157,예술가,85,06,F,120,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD0157_REAL06_L,NIA_SL_WORD0157_REAL06_L,157,예술가,85,06,L,120,208,train,1.0,1.0,0.7833333333333333,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD0157_REAL06_R,NIA_SL_WORD0157_REAL06_R,157,예술가,85,06,R,120,208,train,1.0,1.0,1.0,0.8666666666666667
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD0157_REAL06_U,NIA_SL_WORD0157_REAL06_U,157,예술가,85,06,U,120,208,train,1.0,0.9166666666666666,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD0157_REAL07_D,NIA_SL_WORD0157_REAL07_D,157,예술가,85,07,D,169,208,val,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD0157_REAL07_F,NIA_SL_WORD0157_REAL07_F,157,예술가,85,07,F,169,208,val,1.0,0.9822485207100592,0.9763313609467456,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD0157_REAL07_L,NIA_SL_WORD0157_REAL07_L,157,예술가,85,07,L,169,208,val,1.0,0.9704142011834319,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD0157_REAL07_R,NIA_SL_WORD0157_REAL07_R,157,예술가,85,07,R,169,208,val,1.0,1.0,0.9881656804733728,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD0157_REAL07_U,NIA_SL_WORD0157_REAL07_U,157,예술가,85,07,U,169,208,val,1.0,0.9763313609467456,0.9763313609467456,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD0157_REAL08_D,NIA_SL_WORD0157_REAL08_D,157,예술가,85,08,D,144,208,val,1.0,0.9444444444444444,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD0157_REAL08_F,NIA_SL_WORD0157_REAL08_F,157,예술가,85,08,F,144,208,val,1.0,1.0,0.9930555555555556,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD0157_REAL08_L,NIA_SL_WORD0157_REAL08_L,157,예술가,85,08,L,144,208,val,1.0,0.9583333333333334,0.3194444444444444,0.8958333333333334
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD0157_REAL08_R,NIA_SL_WORD0157_REAL08_R,157,예술가,85,08,R,144,208,val,1.0,0.6666666666666666,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD0157_REAL08_U,NIA_SL_WORD0157_REAL08_U,157,예술가,85,08,U,144,208,val,1.0,1.0,0.8958333333333334,0.9791666666666666
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD0157_REAL09_D,NIA_SL_WORD0157_REAL09_D,157,예술가,85,09,D,145,208,test,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD0157_REAL09_F,NIA_SL_WORD0157_REAL09_F,157,예술가,85,09,F,145,208,test,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD0157_REAL09_L,NIA_SL_WORD0157_REAL09_L,157,예술가,85,09,L,145,208,test,1.0,0.993103448275862,1.0,0.8551724137931035
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD0157_REAL09_R,NIA_SL_WORD0157_REAL09_R,157,예술가,85,09,R,145,208,test,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD0157_REAL09_U,NIA_SL_WORD0157_REAL09_U,157,예술가,85,09,U,145,208,test,1.0,1.0,0.9862068965517241,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD0159_REAL01_D,NIA_SL_WORD0159_REAL01_D,159,요리사,83,01,D,120,208,train,1.0,0.975,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD0159_REAL01_F,NIA_SL_WORD0159_REAL01_F,159,요리사,83,01,F,120,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD0159_REAL01_L,NIA_SL_WORD0159_REAL01_L,159,요리사,83,01,L,120,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD0159_REAL01_R,NIA_SL_WORD0159_REAL01_R,159,요리사,83,01,R,120,208,train,1.0,0.9666666666666667,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD0159_REAL01_U,NIA_SL_WORD0159_REAL01_U,159,요리사,83,01,U,120,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD0159_REAL02_D,NIA_SL_WORD0159_REAL02_D,159,요리사,83,02,D,111,208,train,1.0,0.990990990990991,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD0159_REAL02_F,NIA_SL_WORD0159_REAL02_F,159,요리사,83,02,F,111,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD0159_REAL02_L,NIA_SL_WORD0159_REAL02_L,159,요리사,83,02,L,111,208,train,1.0,0.972972972972973,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD0159_REAL02_R,NIA_SL_WORD0159_REAL02_R,159,요리사,83,02,R,111,208,train,1.0,1.0,0.972972972972973,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL02.h5,NIA_SL_WORD0159_REAL02_U,NIA_SL_WORD0159_REAL02_U,159,요리사,83,02,U,111,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD0159_REAL03_D,NIA_SL_WORD0159_REAL03_D,159,요리사,83,03,D,109,208,train,1.0,0.8715596330275229,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD0159_REAL03_F,NIA_SL_WORD0159_REAL03_F,159,요리사,83,03,F,109,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD0159_REAL03_L,NIA_SL_WORD0159_REAL03_L,159,요리사,83,03,L,109,208,train,1.0,1.0,0.7798165137614679,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD0159_REAL03_R,NIA_SL_WORD0159_REAL03_R,159,요리사,83,03,R,109,208,train,1.0,0.944954128440367,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL03.h5,NIA_SL_WORD0159_REAL03_U,NIA_SL_WORD0159_REAL03_U,159,요리사,83,03,U,109,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD0159_REAL04_D,NIA_SL_WORD0159_REAL04_D,159,요리사,83,04,D,173,208,train,1.0,0.9653179190751445,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD0159_REAL04_F,NIA_SL_WORD0159_REAL04_F,159,요리사,83,04,F,173,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD0159_REAL04_L,NIA_SL_WORD0159_REAL04_L,159,요리사,83,04,L,173,208,train,1.0,1.0,0.976878612716763,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD0159_REAL04_R,NIA_SL_WORD0159_REAL04_R,159,요리사,83,04,R,173,208,train,1.0,0.9479768786127167,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL04.h5,NIA_SL_WORD0159_REAL04_U,NIA_SL_WORD0159_REAL04_U,159,요리사,83,04,U,173,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD0159_REAL05_D,NIA_SL_WORD0159_REAL05_D,159,요리사,83,05,D,102,208,train,1.0,0.9019607843137255,0.9901960784313726,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD0159_REAL05_F,NIA_SL_WORD0159_REAL05_F,159,요리사,83,05,F,102,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD0159_REAL05_L,NIA_SL_WORD0159_REAL05_L,159,요리사,83,05,L,102,208,train,1.0,0.9509803921568627,0.7941176470588235,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD0159_REAL05_R,NIA_SL_WORD0159_REAL05_R,159,요리사,83,05,R,102,208,train,1.0,0.9313725490196079,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL05.h5,NIA_SL_WORD0159_REAL05_U,NIA_SL_WORD0159_REAL05_U,159,요리사,83,05,U,102,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD0159_REAL06_D,NIA_SL_WORD0159_REAL06_D,159,요리사,83,06,D,106,208,train,1.0,0.9245283018867925,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD0159_REAL06_F,NIA_SL_WORD0159_REAL06_F,159,요리사,83,06,F,106,208,train,1.0,0.9905660377358491,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD0159_REAL06_L,NIA_SL_WORD0159_REAL06_L,159,요리사,83,06,L,106,208,train,1.0,0.9811320754716981,0.8490566037735849,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD0159_REAL06_R,NIA_SL_WORD0159_REAL06_R,159,요리사,83,06,R,106,208,train,1.0,1.0,0.8113207547169812,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL06.h5,NIA_SL_WORD0159_REAL06_U,NIA_SL_WORD0159_REAL06_U,159,요리사,83,06,U,106,208,train,1.0,0.9528301886792453,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD0159_REAL07_D,NIA_SL_WORD0159_REAL07_D,159,요리사,83,07,D,116,208,val,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD0159_REAL07_F,NIA_SL_WORD0159_REAL07_F,159,요리사,83,07,F,116,208,val,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD0159_REAL07_L,NIA_SL_WORD0159_REAL07_L,159,요리사,83,07,L,116,208,val,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD0159_REAL07_R,NIA_SL_WORD0159_REAL07_R,159,요리사,83,07,R,116,208,val,1.0,1.0,1.0,0.7155172413793104
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL07.h5,NIA_SL_WORD0159_REAL07_U,NIA_SL_WORD0159_REAL07_U,159,요리사,83,07,U,116,208,val,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD0159_REAL08_D,NIA_SL_WORD0159_REAL08_D,159,요리사,83,08,D,139,208,val,1.0,0.8561151079136691,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD0159_REAL08_F,NIA_SL_WORD0159_REAL08_F,159,요리사,83,08,F,139,208,val,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD0159_REAL08_L,NIA_SL_WORD0159_REAL08_L,159,요리사,83,08,L,139,208,val,1.0,1.0,0.5035971223021583,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD0159_REAL08_R,NIA_SL_WORD0159_REAL08_R,159,요리사,83,08,R,139,208,val,1.0,0.8705035971223022,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL08.h5,NIA_SL_WORD0159_REAL08_U,NIA_SL_WORD0159_REAL08_U,159,요리사,83,08,U,139,208,val,1.0,0.9856115107913669,0.9928057553956835,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD0159_REAL09_D,NIA_SL_WORD0159_REAL09_D,159,요리사,83,09,D,116,208,test,1.0,0.9913793103448276,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD0159_REAL09_F,NIA_SL_WORD0159_REAL09_F,159,요리사,83,09,F,116,208,test,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD0159_REAL09_L,NIA_SL_WORD0159_REAL09_L,159,요리사,83,09,L,116,208,test,1.0,1.0,0.9913793103448276,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD0159_REAL09_R,NIA_SL_WORD0159_REAL09_R,159,요리사,83,09,R,116,208,test,1.0,0.9913793103448276,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL09.h5,NIA_SL_WORD0159_REAL09_U,NIA_SL_WORD0159_REAL09_U,159,요리사,83,09,U,116,208,test,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD0163_REAL01_D,NIA_SL_WORD0163_REAL01_D,163,의사,81,01,D,129,208,train,1.0,1.0,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD0163_REAL01_F,NIA_SL_WORD0163_REAL01_F,163,의사,81,01,F,129,208,train,1.0,0.9922480620155039,1.0,1.0
C:\Users\PJ15\Downloads\수어 영상\1.Training\mediapipe_processed\staging\REAL01.h5,NIA_SL_WORD0163_REAL01_L,NIA_SL_WORD0163_REAL01_L,163,의사,81,01,L,129,208,train,1.0,0.9844961240310077,0.937984496124031,1.0
